,key_name,description,files,category
8667,mv481a,Health insurance type: employee state insurance scheme ( ESIS ),"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8668,mv481b,Health insurance type: central government health scheme ( CGHS ),"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8669,mv481c,Health insurance type: state health insurance scheme,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8670,mv481d,Health insurance type: RASHTRIYA SWASTHYA BIMA YOJANA ( RSBY ),"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8671,mv481e,Health insurance type: community health insurance programme,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8672,mv481f,Health insurance type: other health insurance through employer,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8673,mv481g,Health insurance type: medical reimbursement from employer,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8674,mv481h,Health insurance type: other privately purchased commercial health insurance,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8675,mv481x,Health insurance type: other,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8688,mv484f,NA - On average respondent smokes weekly: water pipe sessions,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8717,mv603,Preferred waiting time for birth of a/another child,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8718,mv604,Preferred waiting time for birth of a/another child (grouped),"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8722,mv616,Desired time for future birth,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8730,mv633c,NA - Wife justified refusing sex: recent birth,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8750,mv743a,Person who should have greater say: respondent's health care,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8751,mv743b,Person who should have greater say: large household purchases,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Primary Key
8752,mv743c,NA - Person who should have greater say: daily household purchases,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Primary Key
8754,mv743e,NA - Person who should have greater say: food to be cooked each day,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8767,mv747b,NA - Important for mother/child health to get assistance at delivery,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8775,mv756,A healthy looking person can have HIV,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8851,mv770c,Sought STI advice/treatment from: government health center,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8867,mv770s,Sought STI advice/treatment from: other private health,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8885,mv784b,Place for HIV test: government health center,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8901,mv784r,Place for HIV test: other private health sector,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8940,mv844,"NA - Knows someone denied health services for having, or suspected of having, HI","['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Feature
8944,mv848,NA - People with HIV should be blamed for bringing disease to community,"['IACR7EFL.DTA', 'IAMR7EFL.DTA']",Target Feature
8978,s1004g,Source of information about AIDS: Health workers,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9055,s1136m,Place went for medical help: Other Public Health,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9064,s1136v,Place went for medical help: Other Private Health,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9107,s234,"Pregnancy end in miscarriage, abortion, or stillbirth","['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9148,s265,Do you usually take a bath in the same bathroom as other household members take ,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Primary Key
9203,s324l,Place acquired emergency contraception: Other Public Health,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9212,s324u,Place acquired emergency contraception: Other Private Health,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9224,s342,Was your IUD/PPIUD inserted within 48 hours following childbirth?,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9227,s356,Told by a health worker about any methods of family planning,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9247,s360c,Times met with ANM or LHV at health facility or camp in last 3 months,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9249,s361,"Met with an anganwadi worker, ASHA or other community health worker in last 3 mo","['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9256,s363c,Times met this person at health facility or camp in last 3 months,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9262,s365e,Services/matters talked about in last 3 months: Birth Preparedness,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9265,s365h,Services/matters talked about in last 3 months: Disease Prevention,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Target Feature
9274,s365q,Services/matters talked about in last 3 months: Nutrition/Health Education,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9279,s368,Visited a health facility or camp for self or children in last 3 months,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9280,s369,Type of health facility or camp visited for self or children in last 3 months,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9281,s369a,What type of health facility did you visit most recently for yourself (or for yo,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9282,s369b,What type of health facility did you visit most recently for yourself (or for yo,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9288,s370f,Service went for: Disease Prevention,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Target Feature
9293,s370k,Service went for: Health Check-Up,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9499,s449,Transport used by respondent to go to health facility for delivery,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9500,s449_1,Transport used by respondent to go to health facility for delivery,['IAIR7EFL.DTA'],Feature
9501,s449_2,Transport used by respondent to go to health facility for delivery,['IAIR7EFL.DTA'],Feature
9502,s449_3,Transport used by respondent to go to health facility for delivery,['IAIR7EFL.DTA'],Feature
9503,s449_4,Transport used by respondent to go to health facility for delivery,['IAIR7EFL.DTA'],Feature
9504,s449_5,Transport used by respondent to go to health facility for delivery,['IAIR7EFL.DTA'],Feature
9505,s449_6,Transport used by respondent to go to health facility for delivery,['IAIR7EFL.DTA'],Feature
9520,s450c,Person who arranged transport: Health Worker,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9521,s450c_1,Person who arranged transport: Health Worker,['IAIR7EFL.DTA'],Feature
9522,s450c_2,Person who arranged transport: Health Worker,['IAIR7EFL.DTA'],Feature
9523,s450c_3,Person who arranged transport: Health Worker,['IAIR7EFL.DTA'],Feature
9524,s450c_4,Person who arranged transport: Health Worker,['IAIR7EFL.DTA'],Feature
9525,s450c_5,Person who arranged transport: Health Worker,['IAIR7EFL.DTA'],Feature
9526,s450c_6,Person who arranged transport: Health Worker,['IAIR7EFL.DTA'],Feature
9730,s464,"Immediately after the birth, child was put on your chest?","['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9731,s464_1,"Immediately after the birth, child was put on your chest?",['IAIR7EFL.DTA'],Feature
9732,s464_2,"Immediately after the birth, child was put on your chest?",['IAIR7EFL.DTA'],Feature
9733,s464_3,"Immediately after the birth, child was put on your chest?",['IAIR7EFL.DTA'],Feature
9734,s464_4,"Immediately after the birth, child was put on your chest?",['IAIR7EFL.DTA'],Feature
9735,s464_5,"Immediately after the birth, child was put on your chest?",['IAIR7EFL.DTA'],Feature
9736,s464_6,"Immediately after the birth, child was put on your chest?",['IAIR7EFL.DTA'],Feature
9758,s472,Who checked on baby's health at that time,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9759,s472_1,Who checked on baby's health at that time,['IAIR7EFL.DTA'],Feature
9760,s472_2,Who checked on baby's health at that time,['IAIR7EFL.DTA'],Feature
9761,s472_3,Who checked on baby's health at that time,['IAIR7EFL.DTA'],Feature
9762,s472_4,Who checked on baby's health at that time,['IAIR7EFL.DTA'],Feature
9763,s472_5,Who checked on baby's health at that time,['IAIR7EFL.DTA'],Feature
9764,s472_6,Who checked on baby's health at that time,['IAIR7EFL.DTA'],Feature
9779,s475,Who checked on respondent's health at that time,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9780,s475_1,Who checked on respondent's health at that time,['IAIR7EFL.DTA'],Feature
9781,s475_2,Who checked on respondent's health at that time,['IAIR7EFL.DTA'],Feature
9782,s475_3,Who checked on respondent's health at that time,['IAIR7EFL.DTA'],Feature
9783,s475_4,Who checked on respondent's health at that time,['IAIR7EFL.DTA'],Feature
9784,s475_5,Who checked on respondent's health at that time,['IAIR7EFL.DTA'],Feature
9785,s475_6,Who checked on respondent's health at that time,['IAIR7EFL.DTA'],Feature
9807,s479,Who checked on baby's health at that time,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9808,s479_1,Who checked on baby's health at that time,['IAIR7EFL.DTA'],Feature
9809,s479_2,Who checked on baby's health at that time,['IAIR7EFL.DTA'],Feature
9810,s479_3,Who checked on baby's health at that time,['IAIR7EFL.DTA'],Feature
9811,s479_4,Who checked on baby's health at that time,['IAIR7EFL.DTA'],Feature
9812,s479_5,Who checked on baby's health at that time,['IAIR7EFL.DTA'],Feature
9813,s479_6,Who checked on baby's health at that time,['IAIR7EFL.DTA'],Feature
9870,s494a,During first two days healthcare provider examined the cord,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9871,s494a_1,During first two days healthcare provider examined the cord,['IAIR7EFL.DTA'],Feature
9872,s494a_2,During first two days healthcare provider examined the cord,['IAIR7EFL.DTA'],Feature
9873,s494a_3,During first two days healthcare provider examined the cord,['IAIR7EFL.DTA'],Feature
9874,s494a_4,During first two days healthcare provider examined the cord,['IAIR7EFL.DTA'],Feature
9875,s494a_5,During first two days healthcare provider examined the cord,['IAIR7EFL.DTA'],Feature
9876,s494a_6,During first two days healthcare provider examined the cord,['IAIR7EFL.DTA'],Feature
9877,s494b,During first two days healthcare provider measured temperature,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9878,s494b_1,During first two days healthcare provider measured temperature,['IAIR7EFL.DTA'],Feature
9879,s494b_2,During first two days healthcare provider measured temperature,['IAIR7EFL.DTA'],Feature
9880,s494b_3,During first two days healthcare provider measured temperature,['IAIR7EFL.DTA'],Feature
9881,s494b_4,During first two days healthcare provider measured temperature,['IAIR7EFL.DTA'],Feature
9882,s494b_5,During first two days healthcare provider measured temperature,['IAIR7EFL.DTA'],Feature
9883,s494b_6,During first two days healthcare provider measured temperature,['IAIR7EFL.DTA'],Feature
9884,s494c,During first two days healthcare provider counseled on danger signs for newborns,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9885,s494c_1,During first two days healthcare provider counseled on danger signs for newborns,['IAIR7EFL.DTA'],Feature
9886,s494c_2,During first two days healthcare provider counseled on danger signs for newborns,['IAIR7EFL.DTA'],Feature
9887,s494c_3,During first two days healthcare provider counseled on danger signs for newborns,['IAIR7EFL.DTA'],Feature
9888,s494c_4,During first two days healthcare provider counseled on danger signs for newborns,['IAIR7EFL.DTA'],Feature
9889,s494c_5,During first two days healthcare provider counseled on danger signs for newborns,['IAIR7EFL.DTA'],Feature
9890,s494c_6,During first two days healthcare provider counseled on danger signs for newborns,['IAIR7EFL.DTA'],Feature
9891,s494d,During first two days healthcare provider counseled on breastfeeding,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9892,s494d_1,During first two days healthcare provider counseled on breastfeeding,['IAIR7EFL.DTA'],Feature
9893,s494d_2,During first two days healthcare provider counseled on breastfeeding,['IAIR7EFL.DTA'],Feature
9894,s494d_3,During first two days healthcare provider counseled on breastfeeding,['IAIR7EFL.DTA'],Feature
9895,s494d_4,During first two days healthcare provider counseled on breastfeeding,['IAIR7EFL.DTA'],Feature
9896,s494d_5,During first two days healthcare provider counseled on breastfeeding,['IAIR7EFL.DTA'],Feature
9897,s494d_6,During first two days healthcare provider counseled on breastfeeding,['IAIR7EFL.DTA'],Feature
9898,s494e,During first two days healthcare provider observed breastfeeding,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
9899,s494e_1,During first two days healthcare provider observed breastfeeding,['IAIR7EFL.DTA'],Feature
9900,s494e_2,During first two days healthcare provider observed breastfeeding,['IAIR7EFL.DTA'],Feature
9901,s494e_3,During first two days healthcare provider observed breastfeeding,['IAIR7EFL.DTA'],Feature
9902,s494e_4,During first two days healthcare provider observed breastfeeding,['IAIR7EFL.DTA'],Feature
9903,s494e_5,During first two days healthcare provider observed breastfeeding,['IAIR7EFL.DTA'],Feature
9904,s494e_6,During first two days healthcare provider observed breastfeeding,['IAIR7EFL.DTA'],Feature
10210,s560,"In the last 12 months, how often has (NAME)  had a health check-up from the anga","['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
10211,s560_1,"In the last 12 months, how often has (NAME)  had a health check-up from the anga",['IAIR7EFL.DTA'],Feature
10212,s560_2,"In the last 12 months, how often has (NAME)  had a health check-up from the anga",['IAIR7EFL.DTA'],Feature
10213,s560_3,"In the last 12 months, how often has (NAME)  had a health check-up from the anga",['IAIR7EFL.DTA'],Feature
10214,s560_4,"In the last 12 months, how often has (NAME)  had a health check-up from the anga",['IAIR7EFL.DTA'],Feature
10215,s560_5,"In the last 12 months, how often has (NAME)  had a health check-up from the anga",['IAIR7EFL.DTA'],Feature
10216,s560_6,"In the last 12 months, how often has (NAME)  had a health check-up from the anga",['IAIR7EFL.DTA'],Feature
10231,s563,"In the last 12 months, how often has (NAME's) weight been measured by the anganw","['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Target Feature
10232,s563_1,"In the last 12 months, how often has (NAME's) weight been measured by the anganw",['IAIR7EFL.DTA'],Target Feature
10233,s563_2,"In the last 12 months, how often has (NAME's) weight been measured by the anganw",['IAIR7EFL.DTA'],Target Feature
10234,s563_3,"In the last 12 months, how often has (NAME's) weight been measured by the anganw",['IAIR7EFL.DTA'],Target Feature
10235,s563_4,"In the last 12 months, how often has (NAME's) weight been measured by the anganw",['IAIR7EFL.DTA'],Target Feature
10236,s563_5,"In the last 12 months, how often has (NAME's) weight been measured by the anganw",['IAIR7EFL.DTA'],Target Feature
10237,s563_6,"In the last 12 months, how often has (NAME's) weight been measured by the anganw",['IAIR7EFL.DTA'],Target Feature
10259,s566b,Did you receive any of the following benefits:Health check-ups?,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
10260,s566b_1,Did you receive any of the following benefits:Health check-ups?,['IAIR7EFL.DTA'],Feature
10261,s566b_2,Did you receive any of the following benefits:Health check-ups?,['IAIR7EFL.DTA'],Feature
10262,s566b_3,Did you receive any of the following benefits:Health check-ups?,['IAIR7EFL.DTA'],Feature
10263,s566b_4,Did you receive any of the following benefits:Health check-ups?,['IAIR7EFL.DTA'],Feature
10264,s566b_5,Did you receive any of the following benefits:Health check-ups?,['IAIR7EFL.DTA'],Feature
10265,s566b_6,Did you receive any of the following benefits:Health check-ups?,['IAIR7EFL.DTA'],Feature
10266,s566c,Did you receive any of the following benefits:Health and nutrition education?,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
10267,s566c_1,Did you receive any of the following benefits:Health and nutrition education?,['IAIR7EFL.DTA'],Feature
10268,s566c_2,Did you receive any of the following benefits:Health and nutrition education?,['IAIR7EFL.DTA'],Feature
10269,s566c_3,Did you receive any of the following benefits:Health and nutrition education?,['IAIR7EFL.DTA'],Feature
10270,s566c_4,Did you receive any of the following benefits:Health and nutrition education?,['IAIR7EFL.DTA'],Feature
10271,s566c_5,Did you receive any of the following benefits:Health and nutrition education?,['IAIR7EFL.DTA'],Feature
10272,s566c_6,Did you receive any of the following benefits:Health and nutrition education?,['IAIR7EFL.DTA'],Feature
10287,s568b,Did you receive any of the following benefits:Health check-ups?,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
10288,s568b_1,Did you receive any of the following benefits:Health check-ups?,['IAIR7EFL.DTA'],Feature
10289,s568b_2,Did you receive any of the following benefits:Health check-ups?,['IAIR7EFL.DTA'],Feature
10290,s568b_3,Did you receive any of the following benefits:Health check-ups?,['IAIR7EFL.DTA'],Feature
10291,s568b_4,Did you receive any of the following benefits:Health check-ups?,['IAIR7EFL.DTA'],Feature
10292,s568b_5,Did you receive any of the following benefits:Health check-ups?,['IAIR7EFL.DTA'],Feature
10293,s568b_6,Did you receive any of the following benefits:Health check-ups?,['IAIR7EFL.DTA'],Feature
10294,s568c,Did you receive any of the following benefits:Health and nutrition education?,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
10295,s568c_1,Did you receive any of the following benefits:Health and nutrition education?,['IAIR7EFL.DTA'],Feature
10296,s568c_2,Did you receive any of the following benefits:Health and nutrition education?,['IAIR7EFL.DTA'],Feature
10297,s568c_3,Did you receive any of the following benefits:Health and nutrition education?,['IAIR7EFL.DTA'],Feature
10298,s568c_4,Did you receive any of the following benefits:Health and nutrition education?,['IAIR7EFL.DTA'],Feature
10299,s568c_5,Did you receive any of the following benefits:Health and nutrition education?,['IAIR7EFL.DTA'],Feature
10300,s568c_6,Did you receive any of the following benefits:Health and nutrition education?,['IAIR7EFL.DTA'],Feature
10314,s717,"In the last 12 months, have you visited a doctor or other health care provider","['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
10330,s728c,Currently has a chronic respiratory disease including asthma,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Target Feature
10331,s728cb,Has sought treatment for a chronic respiratory disease including asthma,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Target Feature
10334,s728e,Currently has heart disease,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Target Feature
10335,s728eb,Has sought treatment for heart disease,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Target Feature
10375,s930b,Usually allowed to go to the health facility,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
10386,s944,"If a wife knows her husband has a sexually transmitted disease, is she justified","['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Target Feature
10399,sb20,Told had high BP on two or more occasions by doctor or other health professional,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
10408,sb54,"Time since last drank, something other than plain water","['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
10410,sb56,Told high blood glucose on two or more occations by doctor or other health profe,"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
10425,sdweight,Domestic violence weight (6 decimals) (state level),"['IABR7EFL.DTA', 'IACR7EFL.DTA', 'IAIR7EFL.DTA', 'IAKR7EFL.DTA']",Target Feature
10776,sh28,Does any usual resident of your household suffer from tuberculosis?,['IAHR7EFL.DTA'],Primary Key
10926,sh31,Does any member of this household including you have any disability?,['IAHR7EFL.DTA'],Primary Key
10955,sh37b,"In the past two weeks, was the water from this source not available for at least",['IAHR7EFL.DTA'],Feature
10956,sh44,Do member of your household have access to a toilet facility?,['IAHR7EFL.DTA'],Feature
10957,sh45,What kind of toilet facility do members of your household have access to?,['IAHR7EFL.DTA'],Feature
10958,sh46,What type of drainage facility does this household have?,['IAHR7EFL.DTA'],Primary Key
10959,sh47,What is the religion of the head of the household?,['IAHR7EFL.DTA'],Primary Key
10960,sh48,What is the caste or tribe of the head of the household?,['IAHR7EFL.DTA'],Primary Key
10963,sh50c,Pressure cooker,['IAHR7EFL.DTA'],Feature
10967,sh50g,Electric fan,['IAHR7EFL.DTA'],Feature
10974,sh50x,Water pump,['IAHR7EFL.DTA'],Feature
10977,sh52,"In this household, is food cooked on a stove, a chullah or an open fire?",['IAHR7EFL.DTA'],Feature
10979,sh56a,Dispose the kitchen waste - let out into drain/sewer,['IAHR7EFL.DTA'],Feature
10980,sh56b,Dispose the kitchen waste - open drain,['IAHR7EFL.DTA'],Feature
10981,sh56c,Dispose the kitchen waste - closed drain,['IAHR7EFL.DTA'],Feature
10982,sh56d,Dispose the kitchen waste - reuse for garden or farming,['IAHR7EFL.DTA'],Feature
10983,sh56e,Dispose the kitchen waste - reuse for other domestic purposes,['IAHR7EFL.DTA'],Feature
10984,sh56f,Dispose the kitchen waste - manual collection,['IAHR7EFL.DTA'],Feature
10985,sh56x,Dispose the kitchen waste - other,['IAHR7EFL.DTA'],Feature
10986,sh61,Does this household own this house or any other house?,['IAHR7EFL.DTA'],Primary Key
10996,sh69,Does this household share any sleeping room with this(these) animal(s)?,['IAHR7EFL.DTA'],Primary Key
10997,sh71,Is any usual member of this household covered by a health scheme or health insur,['IAHR7EFL.DTA'],Primary Key
10998,sh72a,Health insurance or scheme: Employees State Insurance Scheme,['IAHR7EFL.DTA'],Feature
10999,sh72b,Health insurance or scheme: Central Government Health Scheme,['IAHR7EFL.DTA'],Feature
11000,sh72c,Health insurance or scheme: State Health Insurance Scheme,['IAHR7EFL.DTA'],Feature
11001,sh72d,Health insurance or scheme: Rashtriya Swasthya Bima Yojana,['IAHR7EFL.DTA'],Feature
11002,sh72e,Health insurance or scheme: Community Health Insurance Programme,['IAHR7EFL.DTA'],Feature
11003,sh72f,Health insurance or scheme: other health insurance through employer,['IAHR7EFL.DTA'],Feature
11004,sh72g,Health insurance or scheme: medical reimbersement from employer,['IAHR7EFL.DTA'],Feature
11005,sh72h,Health insurance or scheme: other privately purchased commercial health insuranc,['IAHR7EFL.DTA'],Feature
11006,sh72x,Health insurance or scheme: other,['IAHR7EFL.DTA'],Feature
11007,sh73,"When members of your household get sick, where do they generally go for treatmen",['IAHR7EFL.DTA'],Primary Key
11014,sh75,Does this household have a BPL card?,['IAHR7EFL.DTA'],Primary Key
11015,sh87,Did any usual member of this household die since January 2011?,['IAHR7EFL.DTA'],Primary Key
11047,sh94_1,"Did (NAME) die during pregnancy, during childbirth or within two months after th",['IAHR7EFL.DTA'],Feature
11048,sh94_2,"Did (NAME) die during pregnancy, during childbirth or within two months after th",['IAHR7EFL.DTA'],Feature
11049,sh94_3,"Did (NAME) die during pregnancy, during childbirth or within two months after th",['IAHR7EFL.DTA'],Feature
11050,sh94_4,"Did (NAME) die during pregnancy, during childbirth or within two months after th",['IAHR7EFL.DTA'],Feature
11051,sh94_5,"Did (NAME) die during pregnancy, during childbirth or within two months after th",['IAHR7EFL.DTA'],Feature
11442,shb20_01,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11443,shb20_02,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11444,shb20_03,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11445,shb20_04,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11446,shb20_05,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11447,shb20_06,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11448,shb20_07,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11449,shb20_08,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11450,shb20_09,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11451,shb20_10,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11452,shb20_11,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11453,shb20_12,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11454,shb20_13,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11455,shb20_14,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11456,shb20_15,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11457,shb20_16,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11458,shb20_17,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11459,shb20_18,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11460,shb20_19,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11461,shb20_20,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11462,shb20_21,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11463,shb20_22,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11464,shb20_23,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11465,shb20_24,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11466,shb20_25,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11467,shb20_26,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11468,shb20_27,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11469,shb20_28,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11470,shb20_29,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11471,shb20_30,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11472,shb20_31,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11473,shb20_32,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11474,shb20_33,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11475,shb20_34,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
11476,shb20_35,Told had high BP on two or more occasions by doctor or other health professional,['IAHR7EFL.DTA'],Feature
12527,shb54_01,"Time since last drank, something other than plain water",['IAHR7EFL.DTA'],Feature
